timestamp,client_ip,method,endpoint,status_code,response_time_ms,payload_size,user_agent
2026-04-04 00:58:36,192.168.1.36,GET,/,404,0.87,64,NormalAgent/1.0
2026-04-04 00:58:38,192.168.1.131,GET,/login,200,1.52,512,NormalAgent/1.0
2026-04-04 00:58:40,192.168.1.108,GET,/health,200,1.74,256,NormalAgent/1.0
2026-04-04 00:58:43,192.168.1.173,GET,/health,404,2.19,256,NormalAgent/1.0
2026-04-04 00:58:45,192.168.1.22,GET,/login,200,0.8,0,NormalAgent/1.0
2026-04-04 00:58:47,192.168.1.122,GET,/config,401,9.76,512,AttackSimulator/1.0
2026-04-04 00:58:50,192.168.1.8,GET,/config,500,8.26,512,AttackSimulator/1.0
2026-04-04 00:59:04,192.168.1.199,GET,/secret,403,4.3,2048,AttackSimulator/1.0
2026-04-04 00:59:06,192.168.1.149,GET,/login,200,0.85,512,NormalAgent/1.0
2026-04-04 00:59:06,192.168.1.3,GET,/login,200,2.99,256,NormalAgent/1.0
2026-04-04 00:59:26,192.168.1.90,GET,/health,200,1.85,64,NormalAgent/1.0
2026-04-04 00:59:27,192.168.1.19,GET,/config,403,11.77,4096,AttackSimulator/1.0
2026-04-04 00:59:30,192.168.1.184,GET,/data,200,2.12,256,NormalAgent/1.0
2026-04-04 00:59:30,192.168.1.172,GET,/admin,200,10.88,512,AttackSimulator/1.0
2026-04-04 00:59:35,192.168.1.177,GET,/secret,500,3.82,0,AttackSimulator/1.0
2026-04-04 00:59:35,192.168.1.12,GET,/health,404,1.34,0,NormalAgent/1.0
2026-04-04 00:59:42,192.168.1.151,GET,/health,200,1.13,512,NormalAgent/1.0
2026-04-04 00:59:44,192.168.1.8,GET,/data,404,0.6,128,NormalAgent/1.0
2026-04-04 00:59:45,192.168.1.195,GET,/login,200,2.44,64,NormalAgent/1.0
2026-04-04 00:59:50,192.168.1.155,GET,/debug,200,8.08,2048,AttackSimulator/1.0
2026-04-04 00:59:52,192.168.1.77,GET,/,404,1.02,64,NormalAgent/1.0
2026-04-04 00:59:53,192.168.1.76,GET,/admin,500,2.41,0,AttackSimulator/1.0
2026-04-04 01:00:04,192.168.1.71,GET,/,200,1.23,256,NormalAgent/1.0
2026-04-04 01:00:07,192.168.1.184,GET,/login,404,0.62,0,NormalAgent/1.0
2026-04-04 01:00:13,192.168.1.173,GET,/config,403,9.64,4096,AttackSimulator/1.0
2026-04-04 01:00:16,192.168.1.101,GET,/login,404,1.99,128,NormalAgent/1.0
2026-04-04 01:00:21,192.168.1.144,GET,/data,404,1.6,512,NormalAgent/1.0
2026-04-04 01:00:29,192.168.1.71,GET,/debug,500,3.12,4096,AttackSimulator/1.0
2026-04-04 01:00:34,192.168.1.163,GET,/debug,403,6.33,512,AttackSimulator/1.0
2026-04-04 01:00:36,192.168.1.161,GET,/,200,2.13,512,NormalAgent/1.0
2026-04-04 01:00:41,192.168.1.117,GET,/login,404,2.17,128,NormalAgent/1.0
2026-04-04 01:00:56,192.168.1.117,GET,/health,200,2.11,256,NormalAgent/1.0
2026-04-04 01:00:56,192.168.1.28,GET,/data,200,0.64,128,NormalAgent/1.0
2026-04-04 01:00:58,192.168.1.174,GET,/login,200,0.9,0,NormalAgent/1.0
2026-04-04 01:01:01,192.168.1.66,GET,/,200,1.04,0,NormalAgent/1.0
2026-04-04 01:01:05,192.168.1.11,GET,/login,200,2.34,256,NormalAgent/1.0
2026-04-04 01:01:22,192.168.1.52,GET,/login,200,0.55,512,NormalAgent/1.0
2026-04-04 01:01:26,192.168.1.75,GET,/admin,500,4.63,0,AttackSimulator/1.0
2026-04-04 01:01:29,192.168.1.3,GET,/login,404,5.65,4096,AttackSimulator/1.0
2026-04-04 01:01:56,192.168.1.166,GET,/health,200,2.06,0,NormalAgent/1.0
2026-04-04 01:02:00,192.168.1.45,GET,/config,403,3.02,0,AttackSimulator/1.0
2026-04-04 01:02:00,192.168.1.136,GET,/data,200,2.1,128,NormalAgent/1.0
2026-04-04 01:02:07,192.168.1.40,GET,/login,200,0.73,64,NormalAgent/1.0
2026-04-04 01:02:08,192.168.1.74,GET,/secret,401,11.54,2048,AttackSimulator/1.0
2026-04-04 01:02:10,192.168.1.27,GET,/data,404,1.82,64,NormalAgent/1.0
2026-04-04 01:02:13,192.168.1.79,GET,/data,200,0.84,256,NormalAgent/1.0
2026-04-04 01:02:14,192.168.1.19,GET,/,200,0.73,128,NormalAgent/1.0
2026-04-04 01:02:19,192.168.1.110,GET,/,200,0.59,512,NormalAgent/1.0
2026-04-04 01:02:20,192.168.1.53,GET,/health,404,1.23,0,NormalAgent/1.0
2026-04-04 01:02:24,192.168.1.74,GET,/health,200,1.56,64,NormalAgent/1.0
2026-04-04 01:02:29,192.168.1.51,GET,/login,200,1.12,128,NormalAgent/1.0
2026-04-04 01:02:40,192.168.1.142,GET,/health,200,1.15,256,NormalAgent/1.0
2026-04-04 01:02:42,192.168.1.86,GET,/,200,1.45,256,NormalAgent/1.0
2026-04-04 01:02:50,192.168.1.129,GET,/health,200,1.1,512,NormalAgent/1.0
2026-04-04 01:02:56,192.168.1.100,GET,/login,200,2.92,0,NormalAgent/1.0
2026-04-04 01:02:58,192.168.1.40,GET,/login,200,2.08,256,NormalAgent/1.0
2026-04-04 01:03:00,192.168.1.110,GET,/login,200,0.56,256,NormalAgent/1.0
2026-04-04 01:03:09,192.168.1.54,GET,/login,200,2.78,128,NormalAgent/1.0
2026-04-04 01:03:10,192.168.1.80,GET,/login,200,1.5,64,NormalAgent/1.0
2026-04-04 01:03:14,192.168.1.127,GET,/login,200,2.08,0,NormalAgent/1.0
2026-04-04 01:03:17,192.168.1.57,GET,/login,403,12.1,1024,AttackSimulator/1.0
2026-04-04 01:03:20,192.168.1.148,GET,/,200,2.42,128,NormalAgent/1.0
2026-04-04 01:03:25,192.168.1.193,GET,/login,200,0.58,512,NormalAgent/1.0
2026-04-04 01:03:30,192.168.1.124,GET,/admin,403,14.53,4096,AttackSimulator/1.0
2026-04-04 01:03:35,192.168.1.17,GET,/data,200,1.09,0,NormalAgent/1.0
2026-04-04 01:03:57,192.168.1.99,GET,/data,200,1.04,64,NormalAgent/1.0
2026-04-04 01:03:58,192.168.1.64,GET,/login,200,1.23,128,NormalAgent/1.0
2026-04-04 01:04:00,192.168.1.33,GET,/login,200,2.31,512,NormalAgent/1.0
2026-04-04 01:04:03,192.168.1.5,GET,/,404,2.69,0,NormalAgent/1.0
2026-04-04 01:04:06,192.168.1.113,GET,/,200,2.45,512,NormalAgent/1.0
2026-04-04 01:04:10,192.168.1.168,GET,/,200,0.64,512,NormalAgent/1.0
2026-04-04 01:04:16,192.168.1.34,GET,/,200,2.67,512,NormalAgent/1.0
2026-04-04 01:04:29,192.168.1.178,GET,/admin,404,4.71,2048,AttackSimulator/1.0
2026-04-04 01:04:30,192.168.1.148,GET,/,404,1.97,0,NormalAgent/1.0
2026-04-04 01:04:36,192.168.1.60,GET,/data,200,2.93,0,NormalAgent/1.0
2026-04-04 01:04:43,192.168.1.42,GET,/debug,403,8.71,2048,AttackSimulator/1.0
2026-04-04 01:05:01,192.168.1.54,GET,/health,200,1.12,512,NormalAgent/1.0
2026-04-04 01:05:13,192.168.1.39,GET,/admin,500,2.24,512,AttackSimulator/1.0
2026-04-04 01:05:14,192.168.1.97,GET,/data,200,0.73,512,NormalAgent/1.0
2026-04-04 01:05:18,192.168.1.25,GET,/login,200,1.14,128,NormalAgent/1.0
2026-04-04 01:05:19,192.168.1.129,GET,/,200,0.74,256,NormalAgent/1.0
2026-04-04 01:05:23,192.168.1.157,GET,/login,200,1.83,512,NormalAgent/1.0
2026-04-04 01:05:23,192.168.1.127,GET,/data,200,1.05,128,NormalAgent/1.0
2026-04-04 01:05:29,192.168.1.95,GET,/,200,1.41,64,NormalAgent/1.0
2026-04-04 01:05:31,192.168.1.73,GET,/config,404,14.11,512,AttackSimulator/1.0
2026-04-04 01:05:34,192.168.1.80,GET,/login,200,2.07,64,NormalAgent/1.0
2026-04-04 01:05:35,192.168.1.35,GET,/login,200,2.0,256,NormalAgent/1.0
2026-04-04 01:05:35,192.168.1.157,GET,/,200,1.54,256,NormalAgent/1.0
2026-04-04 01:05:41,192.168.1.26,GET,/login,200,1.59,64,NormalAgent/1.0
2026-04-04 01:05:51,192.168.1.21,GET,/data,200,1.54,64,NormalAgent/1.0
2026-04-04 01:05:57,192.168.1.104,GET,/,404,1.23,0,NormalAgent/1.0
2026-04-04 01:06:18,192.168.1.99,GET,/login,200,1.03,0,NormalAgent/1.0
2026-04-04 01:06:20,192.168.1.191,GET,/health,200,2.86,0,NormalAgent/1.0
2026-04-04 01:06:23,192.168.1.109,GET,/health,200,2.56,64,NormalAgent/1.0
2026-04-04 01:06:25,192.168.1.66,GET,/data,200,1.91,256,NormalAgent/1.0
2026-04-04 01:06:26,192.168.1.186,GET,/,200,1.96,64,NormalAgent/1.0
2026-04-04 01:06:30,192.168.1.108,GET,/login,200,0.53,512,NormalAgent/1.0
2026-04-04 01:06:39,192.168.1.63,GET,/health,200,1.83,256,NormalAgent/1.0
2026-04-04 01:06:39,192.168.1.142,GET,/,200,1.63,128,NormalAgent/1.0
2026-04-04 01:06:41,192.168.1.132,GET,/login,200,2.11,256,NormalAgent/1.0
2026-04-04 01:06:42,192.168.1.21,GET,/login,200,1.98,0,NormalAgent/1.0
2026-04-04 01:06:43,192.168.1.163,GET,/data,200,1.93,512,NormalAgent/1.0
2026-04-04 01:06:45,192.168.1.79,GET,/data,200,2.26,256,NormalAgent/1.0
2026-04-04 01:07:07,192.168.1.58,GET,/login,200,2.05,64,NormalAgent/1.0
2026-04-04 01:07:08,192.168.1.180,GET,/health,200,0.78,64,NormalAgent/1.0
2026-04-04 01:07:09,192.168.1.128,GET,/,404,2.38,128,NormalAgent/1.0
2026-04-04 01:07:17,192.168.1.65,GET,/config,401,8.0,4096,AttackSimulator/1.0
2026-04-04 01:07:20,192.168.1.35,GET,/data,200,2.22,256,NormalAgent/1.0
2026-04-04 01:07:21,192.168.1.71,GET,/config,200,6.3,0,AttackSimulator/1.0
2026-04-04 01:07:24,192.168.1.81,GET,/health,404,2.62,256,NormalAgent/1.0
2026-04-04 01:07:34,192.168.1.129,GET,/data,200,1.5,0,NormalAgent/1.0
2026-04-04 01:07:35,192.168.1.63,GET,/login,500,13.87,512,AttackSimulator/1.0
2026-04-04 01:07:36,192.168.1.159,GET,/data,200,1.71,0,NormalAgent/1.0
2026-04-04 01:07:43,192.168.1.91,GET,/,200,0.74,64,NormalAgent/1.0
2026-04-04 01:07:44,192.168.1.110,GET,/health,200,2.2,128,NormalAgent/1.0
2026-04-04 01:07:46,192.168.1.76,GET,/health,200,0.96,256,NormalAgent/1.0
2026-04-04 01:07:48,192.168.1.130,GET,/,404,1.47,128,NormalAgent/1.0
2026-04-04 01:07:50,192.168.1.153,GET,/admin,500,4.82,0,AttackSimulator/1.0
2026-04-04 01:07:54,192.168.1.170,GET,/health,200,1.13,0,NormalAgent/1.0
2026-04-04 01:08:00,192.168.1.171,GET,/data,200,2.56,256,NormalAgent/1.0
2026-04-04 01:08:04,192.168.1.163,GET,/,404,1.54,256,NormalAgent/1.0
2026-04-04 01:08:09,192.168.1.169,GET,/health,200,2.54,256,NormalAgent/1.0
2026-04-04 01:08:18,192.168.1.90,GET,/data,404,1.5,256,NormalAgent/1.0
2026-04-04 01:08:23,192.168.1.61,GET,/login,404,2.17,0,NormalAgent/1.0
2026-04-04 01:08:28,192.168.1.74,GET,/login,200,0.96,128,NormalAgent/1.0
2026-04-04 01:08:36,192.168.1.28,GET,/data,200,2.53,512,NormalAgent/1.0
2026-04-04 01:08:40,192.168.1.191,GET,/data,200,1.8,64,NormalAgent/1.0
2026-04-04 01:08:41,192.168.1.131,GET,/login,200,1.71,0,NormalAgent/1.0
2026-04-04 01:08:43,192.168.1.49,GET,/login,404,7.22,0,AttackSimulator/1.0
2026-04-04 01:08:44,192.168.1.193,GET,/login,200,0.57,0,NormalAgent/1.0
2026-04-04 01:08:50,192.168.1.103,GET,/health,200,1.06,256,NormalAgent/1.0
2026-04-04 01:08:53,192.168.1.95,GET,/health,404,2.13,256,NormalAgent/1.0
2026-04-04 01:08:53,192.168.1.163,GET,/login,404,2.72,64,NormalAgent/1.0
2026-04-04 01:09:04,192.168.1.192,GET,/,404,1.87,0,NormalAgent/1.0
2026-04-04 01:09:07,192.168.1.173,GET,/health,200,0.89,256,NormalAgent/1.0
2026-04-04 01:09:16,192.168.1.199,GET,/admin,404,7.83,4096,AttackSimulator/1.0
2026-04-04 01:09:18,192.168.1.56,GET,/,200,2.87,0,NormalAgent/1.0
2026-04-04 01:09:19,192.168.1.198,GET,/admin,200,10.62,1024,AttackSimulator/1.0
2026-04-04 01:09:38,192.168.1.52,GET,/health,200,2.95,64,NormalAgent/1.0
2026-04-04 01:09:39,192.168.1.100,GET,/admin,401,12.28,4096,AttackSimulator/1.0
2026-04-04 01:09:41,192.168.1.71,GET,/login,404,0.52,512,NormalAgent/1.0
2026-04-04 01:09:42,192.168.1.78,GET,/data,200,0.77,256,NormalAgent/1.0
2026-04-04 01:09:49,192.168.1.99,GET,/login,404,13.54,4096,AttackSimulator/1.0
2026-04-04 01:10:01,192.168.1.40,GET,/data,200,2.05,128,NormalAgent/1.0
2026-04-04 01:10:08,192.168.1.156,GET,/login,200,2.91,0,NormalAgent/1.0
2026-04-04 01:10:16,192.168.1.141,GET,/health,200,2.86,512,NormalAgent/1.0
2026-04-04 01:10:18,192.168.1.132,GET,/health,200,0.88,64,NormalAgent/1.0
2026-04-04 01:10:26,192.168.1.124,GET,/data,200,2.24,256,NormalAgent/1.0
2026-04-04 01:10:28,192.168.1.100,GET,/data,404,1.49,256,NormalAgent/1.0
2026-04-04 01:10:33,192.168.1.159,GET,/login,200,2.32,256,NormalAgent/1.0
2026-04-04 01:10:41,192.168.1.93,GET,/health,200,1.65,0,NormalAgent/1.0
2026-04-04 01:10:43,192.168.1.62,GET,/admin,200,8.89,1024,AttackSimulator/1.0
2026-04-04 01:10:46,192.168.1.71,GET,/health,200,1.67,512,NormalAgent/1.0
2026-04-04 01:10:46,192.168.1.54,GET,/login,200,2.39,512,NormalAgent/1.0
2026-04-04 01:10:50,192.168.1.181,GET,/login,200,2.42,0,NormalAgent/1.0
2026-04-04 01:10:56,192.168.1.137,GET,/health,200,1.2,128,NormalAgent/1.0
2026-04-04 01:10:57,192.168.1.112,GET,/health,200,2.99,128,NormalAgent/1.0
2026-04-04 01:11:00,192.168.1.101,GET,/admin,403,5.01,0,AttackSimulator/1.0
2026-04-04 01:11:10,192.168.1.60,GET,/config,403,4.01,0,AttackSimulator/1.0
2026-04-04 01:11:14,192.168.1.198,GET,/debug,404,13.26,0,AttackSimulator/1.0
2026-04-04 01:11:17,192.168.1.140,GET,/admin,404,4.91,1024,AttackSimulator/1.0
2026-04-04 01:11:19,192.168.1.172,GET,/login,200,0.88,512,NormalAgent/1.0
2026-04-04 01:11:21,192.168.1.35,GET,/data,200,1.9,256,NormalAgent/1.0
2026-04-04 01:11:30,192.168.1.16,GET,/health,200,2.04,256,NormalAgent/1.0
2026-04-04 01:11:32,192.168.1.124,GET,/,200,1.31,256,NormalAgent/1.0
2026-04-04 01:11:37,192.168.1.169,GET,/admin,403,2.27,1024,AttackSimulator/1.0
2026-04-04 01:11:43,192.168.1.170,GET,/health,200,0.73,256,NormalAgent/1.0
2026-04-04 01:11:43,192.168.1.131,GET,/login,200,2.06,512,NormalAgent/1.0
2026-04-04 01:11:46,192.168.1.39,GET,/admin,404,2.85,2048,AttackSimulator/1.0
2026-04-04 01:11:52,192.168.1.55,GET,/login,200,0.88,128,NormalAgent/1.0
2026-04-04 01:12:04,192.168.1.135,GET,/data,200,1.89,256,NormalAgent/1.0
2026-04-04 01:12:09,192.168.1.189,GET,/admin,500,5.66,2048,AttackSimulator/1.0
2026-04-04 01:12:11,192.168.1.5,GET,/health,404,0.7,0,NormalAgent/1.0
2026-04-04 01:12:23,192.168.1.129,GET,/login,200,2.06,0,NormalAgent/1.0
2026-04-04 01:12:26,192.168.1.53,GET,/data,200,1.04,0,NormalAgent/1.0
2026-04-04 01:12:28,192.168.1.8,GET,/admin,200,9.05,0,AttackSimulator/1.0
2026-04-04 01:12:31,192.168.1.117,GET,/data,200,2.31,128,NormalAgent/1.0
2026-04-04 01:12:37,192.168.1.138,GET,/admin,500,2.14,1024,AttackSimulator/1.0
2026-04-04 01:12:45,192.168.1.165,GET,/health,200,0.51,512,NormalAgent/1.0
2026-04-04 01:12:46,192.168.1.29,GET,/secret,500,3.91,4096,AttackSimulator/1.0
2026-04-04 01:12:50,192.168.1.178,GET,/,200,2.34,64,NormalAgent/1.0
2026-04-04 01:12:58,192.168.1.150,GET,/config,404,2.89,0,AttackSimulator/1.0
2026-04-04 01:13:06,192.168.1.90,GET,/login,200,1.92,256,NormalAgent/1.0
2026-04-04 01:13:10,192.168.1.189,GET,/debug,200,8.37,512,AttackSimulator/1.0
2026-04-04 01:13:12,192.168.1.79,GET,/data,200,1.58,512,NormalAgent/1.0
2026-04-04 01:13:17,192.168.1.185,GET,/data,404,1.73,64,NormalAgent/1.0
2026-04-04 01:13:17,192.168.1.22,GET,/admin,401,9.02,1024,AttackSimulator/1.0
2026-04-04 01:13:18,192.168.1.170,GET,/login,200,2.85,128,NormalAgent/1.0
2026-04-04 01:13:23,192.168.1.50,GET,/admin,500,4.79,4096,AttackSimulator/1.0
2026-04-04 01:13:24,192.168.1.106,GET,/admin,500,13.64,2048,AttackSimulator/1.0
2026-04-04 01:13:25,192.168.1.94,GET,/admin,401,6.5,4096,AttackSimulator/1.0
2026-04-04 01:13:27,192.168.1.137,GET,/login,200,2.33,256,NormalAgent/1.0
2026-04-04 01:13:32,192.168.1.171,GET,/health,200,1.58,512,NormalAgent/1.0
2026-04-04 01:13:43,192.168.1.102,GET,/,200,1.45,256,NormalAgent/1.0
2026-04-04 01:13:44,192.168.1.123,GET,/,200,2.52,256,NormalAgent/1.0
2026-04-04 01:13:52,192.168.1.118,GET,/data,404,1.33,256,NormalAgent/1.0
2026-04-04 01:13:58,192.168.1.27,GET,/,200,2.02,256,NormalAgent/1.0
2026-04-04 01:14:01,192.168.1.161,GET,/,200,1.74,512,NormalAgent/1.0
2026-04-04 01:14:02,192.168.1.26,GET,/data,200,2.96,0,NormalAgent/1.0
2026-04-04 01:14:03,192.168.1.160,GET,/health,200,2.58,256,NormalAgent/1.0
2026-04-04 01:14:06,192.168.1.22,GET,/health,200,2.3,0,NormalAgent/1.0
2026-04-04 01:14:11,192.168.1.180,GET,/login,200,2.41,128,NormalAgent/1.0
2026-04-04 01:14:19,192.168.1.138,GET,/admin,500,9.26,0,AttackSimulator/1.0
2026-04-04 01:14:30,192.168.1.62,GET,/health,404,0.7,0,NormalAgent/1.0
2026-04-04 01:14:44,192.168.1.154,GET,/admin,401,8.36,1024,AttackSimulator/1.0
2026-04-04 01:14:55,192.168.1.199,GET,/config,404,14.99,1024,AttackSimulator/1.0
2026-04-04 01:15:00,192.168.1.82,GET,/,404,1.55,0,NormalAgent/1.0
2026-04-04 01:15:16,192.168.1.56,GET,/admin,403,10.54,512,AttackSimulator/1.0
2026-04-04 01:15:21,192.168.1.97,GET,/health,200,2.89,256,NormalAgent/1.0
2026-04-04 01:15:24,192.168.1.164,GET,/health,200,0.74,0,NormalAgent/1.0
2026-04-04 01:15:36,192.168.1.136,GET,/login,404,2.49,512,NormalAgent/1.0
2026-04-04 01:15:39,192.168.1.22,GET,/admin,500,9.89,2048,AttackSimulator/1.0
2026-04-04 01:15:44,192.168.1.179,GET,/,200,1.98,64,NormalAgent/1.0
2026-04-04 01:15:48,192.168.1.87,GET,/data,404,2.28,256,NormalAgent/1.0
2026-04-04 01:15:51,192.168.1.89,GET,/admin,401,6.72,0,AttackSimulator/1.0
2026-04-04 01:15:55,192.168.1.89,GET,/debug,401,10.33,512,AttackSimulator/1.0
2026-04-04 01:15:56,192.168.1.170,GET,/login,200,1.01,512,NormalAgent/1.0
2026-04-04 01:16:05,192.168.1.7,GET,/login,200,2.92,512,NormalAgent/1.0
2026-04-04 01:16:09,192.168.1.178,GET,/login,200,1.89,256,NormalAgent/1.0
2026-04-04 01:16:09,192.168.1.57,GET,/health,404,1.37,128,NormalAgent/1.0
2026-04-04 01:16:11,192.168.1.168,GET,/,200,2.75,0,NormalAgent/1.0
2026-04-04 01:16:25,192.168.1.155,GET,/,200,2.46,64,NormalAgent/1.0
2026-04-04 01:16:39,192.168.1.4,GET,/data,404,0.75,512,NormalAgent/1.0
2026-04-04 01:16:39,192.168.1.21,GET,/login,200,1.36,128,NormalAgent/1.0
2026-04-04 01:16:49,192.168.1.135,GET,/secret,404,3.42,4096,AttackSimulator/1.0
2026-04-04 01:16:53,192.168.1.92,GET,/health,404,1.91,64,NormalAgent/1.0
2026-04-04 01:16:54,192.168.1.198,GET,/health,200,2.23,256,NormalAgent/1.0
2026-04-04 01:16:54,192.168.1.140,GET,/data,200,2.69,128,NormalAgent/1.0
2026-04-04 01:17:01,192.168.1.92,GET,/health,200,2.93,512,NormalAgent/1.0
2026-04-04 01:17:07,192.168.1.154,GET,/data,404,0.72,64,NormalAgent/1.0
2026-04-04 01:17:07,192.168.1.195,GET,/admin,404,8.79,0,AttackSimulator/1.0
2026-04-04 01:17:08,192.168.1.74,GET,/login,200,0.6,128,NormalAgent/1.0
2026-04-04 01:17:34,192.168.1.53,GET,/secret,500,3.05,512,AttackSimulator/1.0
2026-04-04 01:17:45,192.168.1.165,GET,/login,404,2.3,256,NormalAgent/1.0
2026-04-04 01:17:47,192.168.1.104,GET,/debug,500,4.98,512,AttackSimulator/1.0
2026-04-04 01:17:51,192.168.1.50,GET,/debug,200,10.49,2048,AttackSimulator/1.0
2026-04-04 01:17:55,192.168.1.148,GET,/data,200,2.57,512,NormalAgent/1.0
2026-04-04 01:17:55,192.168.1.98,GET,/data,404,2.47,0,NormalAgent/1.0
2026-04-04 01:17:58,192.168.1.149,GET,/secret,200,14.56,1024,AttackSimulator/1.0
2026-04-04 01:18:00,192.168.1.74,GET,/config,500,2.73,0,AttackSimulator/1.0
2026-04-04 01:18:10,192.168.1.77,GET,/health,200,2.9,0,NormalAgent/1.0
2026-04-04 01:18:14,192.168.1.12,GET,/data,200,1.68,512,NormalAgent/1.0
2026-04-04 01:18:22,192.168.1.176,GET,/login,200,2.78,512,NormalAgent/1.0
2026-04-04 01:18:22,192.168.1.28,GET,/,200,2.29,0,NormalAgent/1.0
2026-04-04 01:18:24,192.168.1.132,GET,/,200,2.92,256,NormalAgent/1.0
2026-04-04 01:18:27,192.168.1.38,GET,/health,404,0.54,64,NormalAgent/1.0
2026-04-04 01:18:31,192.168.1.131,GET,/secret,404,2.89,1024,AttackSimulator/1.0
2026-04-04 01:18:34,192.168.1.31,GET,/,200,2.94,512,NormalAgent/1.0
2026-04-04 01:18:38,192.168.1.20,GET,/data,200,2.44,128,NormalAgent/1.0
2026-04-04 01:18:38,192.168.1.193,GET,/data,200,2.58,0,NormalAgent/1.0
2026-04-04 01:18:39,192.168.1.183,GET,/login,200,2.38,0,NormalAgent/1.0
2026-04-04 01:18:39,192.168.1.43,GET,/login,200,0.57,256,NormalAgent/1.0
2026-04-04 01:18:41,192.168.1.178,GET,/admin,404,8.55,4096,AttackSimulator/1.0
2026-04-04 01:18:47,192.168.1.119,GET,/admin,403,3.1,4096,AttackSimulator/1.0
2026-04-04 01:19:04,192.168.1.144,GET,/data,404,1.69,512,NormalAgent/1.0
2026-04-04 01:19:18,192.168.1.172,GET,/data,200,1.87,128,NormalAgent/1.0
2026-04-04 01:19:18,192.168.1.182,GET,/login,404,2.35,256,NormalAgent/1.0
2026-04-04 01:19:19,192.168.1.79,GET,/login,404,1.85,0,NormalAgent/1.0
2026-04-04 01:19:26,192.168.1.128,GET,/admin,404,13.41,512,AttackSimulator/1.0
2026-04-04 01:19:29,192.168.1.144,GET,/,200,2.26,128,NormalAgent/1.0
2026-04-04 01:19:36,192.168.1.30,GET,/config,200,13.31,4096,AttackSimulator/1.0
2026-04-04 01:19:41,192.168.1.15,GET,/admin,403,9.87,4096,AttackSimulator/1.0
2026-04-04 01:19:52,192.168.1.152,GET,/health,200,2.78,512,NormalAgent/1.0
2026-04-04 01:20:01,192.168.1.149,GET,/health,200,1.08,256,NormalAgent/1.0
2026-04-04 01:20:05,192.168.1.84,GET,/,200,1.68,256,NormalAgent/1.0
2026-04-04 01:20:06,192.168.1.10,GET,/login,200,0.96,256,NormalAgent/1.0
2026-04-04 01:20:06,192.168.1.54,GET,/admin,500,12.72,0,AttackSimulator/1.0
2026-04-04 01:20:09,192.168.1.91,GET,/admin,404,7.73,2048,AttackSimulator/1.0
2026-04-04 01:20:11,192.168.1.36,GET,/data,200,1.12,256,NormalAgent/1.0
2026-04-04 01:20:12,192.168.1.106,GET,/config,200,13.99,0,AttackSimulator/1.0
2026-04-04 01:20:20,192.168.1.69,GET,/config,500,7.87,2048,AttackSimulator/1.0
2026-04-04 01:20:27,192.168.1.140,GET,/admin,401,3.4,1024,AttackSimulator/1.0
2026-04-04 01:20:41,192.168.1.52,GET,/login,200,1.34,128,NormalAgent/1.0
2026-04-04 01:20:45,192.168.1.94,GET,/admin,200,3.37,2048,AttackSimulator/1.0
2026-04-04 01:20:46,192.168.1.61,GET,/login,404,2.5,128,NormalAgent/1.0
2026-04-04 01:20:47,192.168.1.58,GET,/data,200,1.76,128,NormalAgent/1.0
2026-04-04 01:20:56,192.168.1.41,GET,/login,200,0.69,0,NormalAgent/1.0
2026-04-04 01:20:57,192.168.1.90,GET,/data,200,2.27,64,NormalAgent/1.0
2026-04-04 01:21:00,192.168.1.96,GET,/login,200,2.71,256,NormalAgent/1.0
2026-04-04 01:21:00,192.168.1.90,GET,/data,200,1.22,256,NormalAgent/1.0
2026-04-04 01:21:08,192.168.1.90,GET,/,200,0.66,64,NormalAgent/1.0
2026-04-04 01:21:08,192.168.1.185,GET,/login,403,10.94,0,AttackSimulator/1.0
2026-04-04 01:21:25,192.168.1.9,GET,/login,500,13.92,4096,AttackSimulator/1.0
2026-04-04 01:21:32,192.168.1.151,GET,/,200,0.85,512,NormalAgent/1.0
2026-04-04 01:21:33,192.168.1.17,GET,/secret,500,2.13,2048,AttackSimulator/1.0
2026-04-04 01:21:43,192.168.1.185,GET,/secret,404,11.05,4096,AttackSimulator/1.0
2026-04-04 01:21:46,192.168.1.77,GET,/data,200,1.86,64,NormalAgent/1.0
2026-04-04 01:21:58,192.168.1.33,GET,/data,200,1.23,128,NormalAgent/1.0
2026-04-04 01:21:59,192.168.1.197,GET,/health,200,0.65,256,NormalAgent/1.0
2026-04-04 01:22:00,192.168.1.115,GET,/,200,1.27,512,NormalAgent/1.0
2026-04-04 01:22:06,192.168.1.89,GET,/data,404,1.37,64,NormalAgent/1.0
2026-04-04 01:22:13,192.168.1.145,GET,/data,200,1.19,256,NormalAgent/1.0
2026-04-04 01:22:15,192.168.1.110,GET,/login,200,2.97,256,NormalAgent/1.0
2026-04-04 01:22:19,192.168.1.141,GET,/login,200,0.76,512,NormalAgent/1.0
2026-04-04 01:22:25,192.168.1.67,GET,/,200,1.74,128,NormalAgent/1.0
2026-04-04 01:22:34,192.168.1.59,GET,/config,403,14.15,2048,AttackSimulator/1.0
2026-04-04 01:22:35,192.168.1.126,GET,/admin,404,3.63,0,AttackSimulator/1.0
2026-04-04 01:22:38,192.168.1.17,GET,/config,403,14.91,4096,AttackSimulator/1.0
2026-04-04 01:22:38,192.168.1.133,GET,/login,200,2.04,512,NormalAgent/1.0
2026-04-04 01:22:48,192.168.1.179,GET,/login,404,1.33,512,NormalAgent/1.0
